name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language
weap_MP44_move_st_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_MP44,weap_MP44_move_st_r_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,left_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_ww2,all
weap_MP44_move_st_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_MP44,weap_MP44_fire_plr,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,right_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_ww2,all
weap_MP44_move_m_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_MP44,weap_MP44_move_m_r_uber,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_waw,all
weap_MP44_move_m_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_MP44,weap_MP44_fire,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_waw,all
# UBER TYPE100
weap_type100_fire_ubershot_st,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,,weap_type100,weap_type100_move_st_l_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wds,0,wpn_ww2,all
weap_type100_fire_ubershot_m,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,,weap_type100,weap_type100_move_m_l_uber,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wds,0,wpn_ww2,all
weap_type100_move_st_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_type100,weap_type100_move_st_r_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,left_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_ww2,all
weap_type100_move_st_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_type100,weap_type100_fire_plr,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,right_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_ww2,all
weap_type100_move_m_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_type100,weap_type100_move_m_r_uber,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_waw,all
weap_type100_move_m_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_type100,weap_type100_fire,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_waw,all
# UBER BAR
weap_bar_fire_ubershot_st,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,,weap_bar,weap_bar_move_st_l_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wds,0,wpn_ww2,all
weap_bar_fire_ubershot_m,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,,weap_bar,weap_bar_move_m_l_uber,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wds,0,wpn_ww2,all
weap_bar_move_st_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_bar,weap_bar_move_st_r_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,left_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_ww2,all
weap_bar_move_st_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_bar,weap_bar_fire_plr,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,right_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_ww2,all
weap_bar_move_m_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_bar,weap_bar_move_m_r_uber,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_waw,all
weap_bar_move_m_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_bar,weap_bar_fire,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_waw,all
# UBER PPSH
weap_ppsh_fire_ubershot_st,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,,weap_ppsh,weap_ppsh_move_st_l_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_st.wds,0,wpn_ww2,all
weap_ppsh_fire_ubershot_m,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,,weap_ppsh,weap_ppsh_move_m_l_uber,wpn_rfl_npc,100,100,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_shot_m.wds,0,wpn_ww2,all
weap_ppsh_move_st_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_ppsh,weap_ppsh_move_st_r_uber,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,left_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_ww2,all
weap_ppsh_move_st_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_ppsh,wpn_ppsh_fire_plr,wpn_smg_plr,98,98,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,0,0,0,90,90,0.25,1,2d,loaded,nonlooping,,1,0,100,,wpn_all,0,0,0,0,0.5,0.5,no,no,right_shot,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_plr,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_ww2,all
weap_ppsh_move_m_l_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,,weap_ppsh,weap_ppsh_move_m_r_uber,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_left.wds,0,wpn_waw,all
weap_ppsh_move_m_r_uber,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,,weap_ppsh,wpn_ppsh_fire,wpn_rfl_npc,92,92,0.75,500,3500,3500,log2,log2,allon,rdefault,10,priority,2,oldest,-88,84,0.8,20,90,0.25,1,3d,loaded,nonlooping,variant pitch,1,0,100,,default,0,0,0,0,0.5,0.5,no,no,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,wpn_npc,no,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.xm4,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.mp3,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wav,0,raw\sound\wawzmb\SFX/Weapon/uber/uber_m_right.wds,0,wpn_waw,all

#General
fly_gear_reload_plr,raw\sound\fly\gear\reload\fly_gear_reload_plr_00.wav,fly_gear_front_plr_2d,char_human,,foley,94,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,-88,84,0,70,70,0,1,2d,loaded,nonlooping,,1,0,90,,fly_gear_front_73,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,foley,no,raw\sound\fly\gear\reload\fly_gear_reload_plr_00.xm4,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_00.mp3,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_00.wav,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_00.wds,0,cmn_foley,all
fly_gear_reload_plr,raw\sound\fly\gear\reload\fly_gear_reload_plr_01.wav,fly_gear_front_plr_2d,char_human,,foley,94,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,-88,84,0,70,70,0,1,2d,loaded,nonlooping,,1,0,90,,fly_gear_front_73,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,foley,no,raw\sound\fly\gear\reload\fly_gear_reload_plr_01.xm4,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_01.mp3,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_01.wav,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_01.wds,0,cmn_foley,all
fly_gear_reload_plr,raw\sound\fly\gear\reload\fly_gear_reload_plr_02.wav,fly_gear_front_plr_2d,char_human,,foley,94,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,-88,84,0,70,70,0,1,2d,loaded,nonlooping,,1,0,90,,fly_gear_front_73,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,foley,no,raw\sound\fly\gear\reload\fly_gear_reload_plr_02.xm4,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_02.mp3,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_02.wav,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_02.wds,0,cmn_foley,all
fly_gear_reload_plr,raw\sound\fly\gear\reload\fly_gear_reload_plr_03.wav,fly_gear_front_plr_2d,char_human,,foley,94,97,100,0,0,0,default,default,allon,rdefault,2,oldest,5,reject,-88,84,0,70,70,0,1,2d,loaded,nonlooping,,1,0,90,,fly_gear_front_73,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,foley,no,raw\sound\fly\gear\reload\fly_gear_reload_plr_03.xm4,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_03.mp3,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_03.wav,0,raw\sound\fly\gear\reload\fly_gear_reload_plr_03.wds,0,cmn_foley,all

# ASP
fly_asp_mag_out_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_out.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_out.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_out.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_out.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_out.wds,0,wpn_ww2,all
fly_asp_futz_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wds,0,wpn_ww2,all
fly_asp_mag_in_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wds,0,wpn_ww2,all
fly_asp_slide_forward_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_forward.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_forward.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_forward.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_forward.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_forward.wds,0,wpn_ww2,all
fly_asp_slide_back_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_back.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_back.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_back.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_back.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_slide_back.wds,0,wpn_ww2,all
fly_asp_hammer_plr,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wds,0,wpn_ww2,all

fly_asp_futz,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_futz.wds,0,wpn_pistol,all
fly_asp_hammer,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_hammer.wds,0,wpn_pistol,all
fly_asp_mag_in,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wav,wpn_all_reload_plr,wpn_asp,,reload,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,-88,84,0,70,70,0.25,1,2d,loaded,nonlooping,,1,0,88,,default,0,0,0,0,0.5,0.5,no,yes,none,1000,no,,both,no,no,,,75,no,no,0,0,wma,yes,no,world,reload,no,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.xm4,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.mp3,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wav,0,raw\sound\wpn\pistol\asp\reload\fly_asp_mag_in.wds,0,wpn_pistol,all
