name,file,template,loadspec,secondary,group,vol_min,vol_max,team_vol_mod,dist_min,dist_max,dist_reverb_max,volume_falloff_curve,reverb_falloff_curve,volume_min_falloff_curve,reverb_min_falloff_curve,limit_count,limit_type,entity_limit_count,entity_limit_type,pitch_min,pitch_max,team_pitch_mod,min_priority,max_priority,min_priority_threshold,max_priority_threshold,spatialized,type,loop,randomize_type,probability,start_delay,reverb_send,duck,pan,center_send,envelop_min,envelop_max,envelop_percentage,occlusion_level,occlusion_wet_dry,is_big,distance_lpf,move_type,move_time,real_delay,subtitle,mature,doppler,futz,context_type,context_value,compression,timescale,music,fade_in,fade_out,pc_format,pause,stop_on_death,bus,snapshot,voice_limit,file_xenon,file_size_xenon,file_ps3,file_size_ps3,file_pc,file_size_pc,file_wii,file_size_wii,source_csv,language,
zmb_sam_vox_lockdown_round_end,sound\lockdown\sam_lockdown_vox_survived_00.wav,,,,event,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0.247,1,2d,loaded,nonlooping,volume,1,0,0,zmb_event,music,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.400000,0.600000,xwma,yes,no,world,event,no,,0,,0,sound\lockdown\sam_lockdown_vox_survived_00.wav,0,,0,,all,
zmb_dog_round_start_shi,sound\zmb_dog_round\zmb_dog_round_start_thunder_shi.wav,,,,event,70.8,70.8,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\zmb_dog_round\zmb_dog_round_start_thunder_shi.wav,0,,0,,all,
zmb_dog_round_loop_theme,sound\zmb_dog_round\zmb_dog_round_loop.wav,,,,music,100,100,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,2d,loaded,looping,volume,1,0,0,,music_all,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,music,no,,0,,0,sound\zmb_dog_round\zmb_dog_round_loop.wav,0,,0,,all,
zmb_dog_round_start_laugh,sound\zmb_dog_round\zmb_dog_round_laugh.wav,,,,event,56.2,56.2,100,0,0,0,default,default,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0.247,1,2d,loaded,nonlooping,volume,1,0,0,zmb_event,music,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.400000,0.600000,xwma,yes,no,world,event,no,,0,,0,sound\zmb_dog_round\zmb_dog_round_laugh.wav,0,,0,,all,
zmb_hellhound_vox_spawn,sound\zmb_dog_round\dogs\spawn\zmb_hellhound_spawn_00.wav,,,,event,89.1,89.1,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,1,oldest,0,0,0,100,100,0,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,event,no,,0,,0,sound\zmb_dog_round\dogs\spawn\zmb_hellhound_spawn_00.wav,0,,0,,all,
zmb_hellhound_death_howl,sound\zmb_dog_round\dogs\death\exp_hellhound_spirit_00.wav,,,,voice,100,100,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\zmb_dog_round\dogs\death\exp_hellhound_spirit_00.wav,0,,0,,all,
zmb_hellhound_flame_bark,sound\zmb_dog_round\dogs\flame_attack\wolf_bark_00.wav,,,,voice,100,100,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\zmb_dog_round\dogs\flame_attack\wolf_bark_00.wav,0,,0,,all,
zmb_hellhound_death_t7_exp,sound\zmb_dog_round\dogs\explode\exp_hellhound_00.wav,,,,voice,100,100,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\zmb_dog_round\dogs\explode\exp_hellhound_00.wav,0,,0,,all,
zmb_hellhound_flame_start,sound\zmb_dog_round\dogs\flame_attack\wolf_fire_short_00.wav,,,,voice,100,100,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\zmb_dog_round\dogs\flame_attack\wolf_fire_short_00.wav,0,,0,,all,
bo1_simianaut_footstep,sound\bo1_simianaut\step\step_00.wav,,,,event,70.8,70.8,100,300,2000,4000,log1,default,allon,rdefault,5,priority,2,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo1_simianaut\step\step_00.wav,0,,0,,all,
bo1_simianaut_roar,sound\bo1_simianaut\vox\roar\roar_00.wav,,,,voice,79.4,79.4,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\bo1_simianaut\vox\roar\roar_00.wav,0,,0,,all,
bo1_simianaut_death,sound\bo1_simianaut\vox\death.wav,,,,voice,79.4,79.4,100,1000,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\bo1_simianaut\vox\death.wav,0,,0,,all,
bo1_simianaut_ground_pound,sound\bo1_simianaut\ground_pound\ground_pound_00.wav,,,,event,100,100,100,1000,1500,2500,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo1_simianaut\ground_pound\ground_pound_00.wav,0,,0,,all,
bo1_simianaut_chest_hit,sound\bo1_simianaut\chest_hit\chest_hit_00.wav,,,,event,70.8,70.8,100,300,2000,4000,log1,default,allon,rdefault,5,priority,2,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo1_simianaut\chest_hit\chest_hit_00.wav,0,,0,,all,
kf2_scrake_footstep,sound\kf2_scrake\kf2_scrake_footstep_0.wav,,,,event,70.8,70.8,100,300,2000,4000,log1,default,allon,rdefault,5,priority,2,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\kf2_scrake\kf2_scrake_footstep_0.wav,0,,0,,all,
kf2_scrake_land,sound\kf2_scrake\kf2_scrake_land_0.wav,,,,event,100,100,100,300,2000,4000,log1,default,allon,rdefault,5,priority,2,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\kf2_scrake\kf2_scrake_land_0.wav,0,,0,,all,
kf2_scrake_chainsaw_idle,sound\kf2_scrake\kf2_scrake_chainsaw_idle.wav,,,,event,31.6,31.6,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,looping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\kf2_scrake\kf2_scrake_chainsaw_idle.wav,0,,0,,all,
kf2_scrake_chainsaw_swish,sound\kf2_scrake\kf2_scrake_chainsaw_swish_0.wav,,,,foley,89.1,100,100,150,550,650,log2,log0,allon,rdefault,5,priority,3,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,foley,no,,0,,0,sound\kf2_scrake\kf2_scrake_chainsaw_swish_0.wav,0,,0,,all,
kf2_scrake_chainsaw_stab,sound\kf2_scrake\kf2_scrake_chainsaw_stab.wav,,,,foley,89.1,100,100,150,550,650,log2,log0,allon,rdefault,5,priority,2,oldest,0,0,0.792,60,90,0.247,1,3d,loaded,nonlooping,volume,1,0,28.2,,default,0,0,0,0,0.498,0.498,no,yes,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,foley,no,,0,,0,sound\kf2_scrake\kf2_scrake_chainsaw_stab.wav,0,,0,,all,
kf2_scrake_attack,sound\kf2_scrake\vox\kf2_scrake_attack_0.wav,,,,voice,100,100,100,150,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\kf2_scrake\vox\kf2_scrake_attack_0.wav,0,,0,,all,
kf2_scrake_lunge,sound\kf2_scrake\vox\kf2_scrake_lunge_0.wav,,,,voice,100,100,100,150,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\kf2_scrake\vox\kf2_scrake_lunge_0.wav,0,,0,,all,
kf2_scrake_amb,sound\kf2_scrake\vox\kf2_scrake_amb_0.wav,,,,voice,100,100,100,150,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\kf2_scrake\vox\kf2_scrake_amb_0.wav,0,,0,,all,
kf2_scrake_spawn,sound\kf2_scrake\kf2_scrake_spawn.wav,,,,event,89.1,89.1,100,500,4000,4500,curve4,curve2,allon,rdefault,3,reject,5,reject,0,0,0,100,100,0.247,1,2d,loaded,nonlooping,volume,1,0,100,,all,0,0,0,0,0.2,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\kf2_scrake\kf2_scrake_spawn.wav,0,,0,,all,
evt_crusader_dissapear,sound\custom\crusader_zombie_dissapear.wav,,,,event,31.6,31.6,100,400,2000,2250,curve4,curve2,allon,rdefault,3,priority,5,reject,0,0,0,40,60,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\custom\crusader_zombie_dissapear.wav,0,,0,,all,
do_teleport,sound\custom\teleport_mn.wav,,,,event,100,100,100,400,2000,2250,curve4,curve2,allon,rdefault,3,priority,5,reject,0,0,0,40,60,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\custom\teleport_mn.wav,0,,0,,all,
do_teleport_close,sound\custom\teleport_mn_close.wav,,,,event,100,100,100,400,2000,2250,curve4,curve2,allon,rdefault,3,priority,5,reject,0,0,0,40,60,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\custom\teleport_mn_close.wav,0,,0,,all,
cloak_activate_zombie,sound\custom\zmb_cloaker_activate.wav,,,,event,100,100,100,400,2000,2250,curve4,curve2,allon,rdefault,3,priority,5,reject,0,0,0,40,60,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\custom\zmb_cloaker_activate.wav,0,,0,,all,
zmb_suicider_vox,sound\kami\scream_00.wav,,,,voice,89.1,89.1,100,260,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\kami\scream_00.wav,0,,0,,all,
zmb_suicider_jap_vox,sound\kami\banzai_scream_00.wav,,,,voice,89.1,89.1,100,260,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\kami\banzai_scream_00.wav,0,,0,,all,
zmb_evt_zombie_explode,sound\zm_event\evt_zombie_kill_gore_00.wav,,,,voice,100,100,100,150,1000,1500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,70,90,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,50,150,50.1,0.749,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\zm_event\evt_zombie_kill_gore_00.wav,0,,0,,all,
bo2_mech_spawn_alarm,sound\bo2\mech\bo2_mech_incoming_alarm.wav,,,,event,31.6,31.6,100,500,4000,4500,curve4,curve2,allon,rdefault,4,reject,5,reject,0,0,0,100,100,0.247,1,2d,loaded,nonlooping,volume,1,0,100,,all,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_incoming_alarm.wav,0,,0,,all,
bo2_mech_step,sound\bo2\mech\bo2_mech_step_01.wav,,,,event,35.5,35.5,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_step_01.wav,0,,0,,all,
bo2_mech_jump_in_118,sound\bo2\mech\bo2_mech_jump_in_118.wav,,,,event,70.8,70.8,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_jump_in_118.wav,0,,0,,all,
bo2_mech_flame_stop,sound\bo2\mech\bo2_mech_flame_stop.wav,,,,event,44.7,44.7,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_flame_stop.wav,0,,0,,all,
bo2_mech_flame_loop,sound\bo2\mech\bo2_mech_flame_loop.wav,,,,event,44.7,44.7,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,looping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_flame_loop.wav,0,,0,,all,
bo2_mech_flame_start,sound\bo2\mech\bo2_mech_flame_start.wav,,,,event,44.7,44.7,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_flame_start.wav,0,,0,,all,
bo2_mech_jetpack_stop,sound\bo2\mech\bo2_mech_jetpack_stop.wav,,,,event,79.4,79.4,100,500,1500,1500,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,100,100,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_jetpack_stop.wav,0,,0,,all,
bo2_mech_jetpack_loop,sound\bo2\mech\bo2_mech_jetpack_loop.wav,,,,event,79.4,79.4,100,500,1500,1500,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,100,100,0.247,1,3d,loaded,looping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_jetpack_loop.wav,0,,0,,all,
bo2_mech_jetpack_start,sound\bo2\mech\bo2_mech_jetpack_start.wav,,,,event,79.4,79.4,100,500,1500,1500,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,100,100,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_jetpack_start.wav,0,,0,,all,
bo2_mech_killshot,sound\bo2\mech\bo2_mech_killshot.wav,,,,event,100,100,100,150,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_killshot.wav,0,,0,,all,
bo2_mech_melee_a,sound\bo2\mech\bo2_mech_melee_a.wav,,,,event,100,100,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_melee_a.wav,0,,0,,all,
bo2_mech_melee_b,sound\bo2\mech\bo2_mech_melee_b.wav,,,,event,100,100,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\bo2_mech_melee_b.wav,0,,0,,all,
bo2_mech_amb,sound\bo2\mech\vox\bo2_mech_amb_00.wav,,,,voice,70.8,79.4,100,280,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\bo2\mech\vox\bo2_mech_amb_00.wav,0,,0,,all,
bo2_mech_pain,sound\bo2\mech\vox\bo2_mech_pain_00.wav,,,,voice,89.1,89.1,100,260,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\bo2\mech\vox\bo2_mech_pain_00.wav,0,,0,,all,
bo2_mech_death,sound\bo2\mech\vox\bo2_mech_death_00.wav,,,,voice,70.8,79.4,100,280,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\bo2\mech\vox\bo2_mech_death_00.wav,0,,0,,all,
bo2_mech_claw_retract,sound\bo2\mech\claw_retract.wav,,,,event,50.1,50.1,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\claw_retract.wav,0,,0,,all,
bo2_mech_claw_loop_in,sound\bo2\mech\claw_loop_in.wav,,,,event,50.1,50.1,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,looping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\claw_loop_in.wav,0,,0,,all,
bo2_mech_claw_loop_out,sound\bo2\mech\claw_loop_out.wav,,,,event,50.1,50.1,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,looping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\claw_loop_out.wav,0,,0,,all,
bo2_mech_claw_fire,sound\bo2\mech\claw_fire.wav,,,,event,50.1,50.1,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\bo2\mech\claw_fire.wav,0,,0,,all,
zmb_cyborg_vox_electrified,sound\cyborg\zmb_elec_vocals.wav,,,,voice,70.8,79.4,100,280,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\cyborg\zmb_elec_vocals.wav,0,,0,,all,
zmb_zombie_cyborg_crawler_vocals_amb,sound\cyborg\zmb_crawler_vocals_amb.wav,,,,voice,70.8,79.4,100,280,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\cyborg\zmb_crawler_vocals_amb.wav,0,,0,,all,
zmb_zombie_cyborg_nt_vocals_crawl,sound\cyborg\zmb_zombie_nt_vocals_crawl.wav,,,,voice,70.8,79.4,100,280,2000,2500,log1,log0,allon,rdefault,5,priority,1,reject,0,0,0,30,60,0.247,1,3d,loaded,nonlooping,volume,1,0,79.4,,default,0,0,0,0,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,yes,world,voice,yes,,0,,0,sound\cyborg\zmb_zombie_nt_vocals_crawl.wav,0,,0,,all,
zmb_cyborg_nt_step,sound\cyborg\zmb_zombie_nt_vocals_step.wav,,,,event,35.5,35.5,100,500,2000,2000,log3,log2,allon,rdefault,5,priority,5,reject,0,0,0,100,100,0,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,0,0,0,0,0.498,no,no,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\cyborg\zmb_zombie_nt_vocals_step.wav,0,,0,,all,
zmb_cyborg_nt_melee_swing,sound\cyborg\zmb_zombie_nt_vocals_swing.wav,,,,event,100,100,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\cyborg\zmb_zombie_nt_vocals_swing.wav,0,,0,,all,
zmb_cyborg_nt_melee,sound\cyborg\zmb_zombie_nt_vocals_attack.wav,,,,event,100,100,100,100,1000,1000,default,curve2,allon,rdefault,6,priority,5,reject,0,0,0,15,25,0.247,1,3d,loaded,nonlooping,volume,1,0,63.1,,default,0,100,250,79.4,0.247,0.498,no,yes,none,1000,no,,both,no,no,,,0,no,no,0.000000,0.000000,xwma,yes,no,world,event,no,,0,,0,sound\cyborg\zmb_zombie_nt_vocals_attack.wav,0,,0,,all,
zmb_cyborg_nt_shock_player,sound\cyborg\zmb_cyborg_attack_pb_shock_00.wav,,,,wpn_pis_npc,100,100,100,500,4000,5000,log3,log2,allon,rdefault,10,priority,5,oldest,-281,0,0,20,90,0.247,1,3d,loaded,nonlooping,variant,1,0,100,,default,0,0,0,0,0.498,0.498,no,no,none,1000,no,,both,no,no,,,0,yes,no,0.000000,0.000000,xwma,yes,no,world,wpn_pis_npc,no,,0,,0,sound\cyborg\zmb_cyborg_attack_pb_shock_00.wav,0,,0,,all,
